conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1855934087082775017,Mon Nov 11 11:22:22 +0000 2024,0,もう移動したくないぜ,1855934087082775017,,,ja,年下のお姉ちゃん（18）,0,0,0,https://x.com/_ikn0w/status/1855934087082775017,911819357952417792,_ikn0w
1855961777235992685,Mon Nov 11 13:12:24 +0000 2024,0,집에가고싶음,1855961777235992685,,,ko,캣올렛 로드리 클레리스 단데이아 제르셰 에르베,0,0,0,https://x.com/IKN0WIL0V3U/status/1855961777235992685,1425406297776615427,IKN0WIL0V3U
1855961955733024786,Mon Nov 11 13:13:07 +0000 2024,0,글같지도 않은 글을 봄 대학 줄세우기 하면서 지금 버즈오른 여대가 다른 여대보다 구리다고 후려치는 새끼는 뭐 하는 새끼냐?,1855961955733024786,,,ko,캣올렛 로드리 클레리스 단데이아 제르셰 에르베,0,0,0,https://x.com/IKN0WIL0V3U/status/1855961955733024786,1425406297776615427,IKN0WIL0V3U
1855974785257476321,Mon Nov 11 14:04:05 +0000 2024,0,노모어팀플 노모어영상시청,1855974785257476321,,,ko,캣올렛 로드리 클레리스 단데이아 제르셰 에르베,0,0,0,https://x.com/IKN0WIL0V3U/status/1855974785257476321,1425406297776615427,IKN0WIL0V3U
1855875923717050583,Mon Nov 11 07:31:15 +0000 2024,0,Merayakan Valentine di IKN ( heran. ),1855875923717050583,,,in,⌗kumadai ⋮ D-02⸝⸝1002 💎 ⌗ohrp,0,1,0,https://x.com/ORCHISEA/status/1855875923717050583,1447218483431755780,ORCHISEA
1855899676681384031,Mon Nov 11 09:05:38 +0000 2024,0,⠀⠀⠀ kumaprompt. november 11 november 16$. fuglalaga súkkulaði. valentine ikn mail dominguez. ⠀⠀ https://t.co/keHSONRaUc,1855899676681384031,https://pbs.twimg.com/media/GcF66webUAAlG1Y.jpg,,is,⌗kumadai ⋮ D-02⸝⸝1002 💎 ⌗ohrp,1,1,0,https://x.com/ORCHISEA/status/1855899676681384031,1447218483431755780,ORCHISEA
1855909237983195272,Mon Nov 11 09:43:38 +0000 2024,0,初心者オンリーでLOLのカスタムを開こうと思ってます！！ ffでLOLに興味あるけど手が出せないよって方もしいたらDMください！！,1855909237983195272,,,ja,,0,0,0,https://x.com/shrshrshr_ikn/status/1855909237983195272,1740987236794183680,shrshrshr_ikn
1855814170211664252,Mon Nov 11 03:25:52 +0000 2024,0,なんで転がってるの？ これが追加曲の場面じゃなくてリハの場面なことを願うわ,1855814170211664252,,,ja,,0,0,0,https://x.com/sato_ikn/status/1855814170211664252,1801627636701270017,sato_ikn
1855963546737360990,Mon Nov 11 13:19:26 +0000 2024,0,인스타에 동덕여대 시위사진 스토리 올려서 지지의사 표명했는데 하트눌러주는 친구들 전부 다 여대생이라 됨 힘내라 얘들아 소멸할지언정 개방되지 않는다,1855963546737360990,,,ko,캣올렛 로드리 클레리스 단데이아 제르셰 에르베,0,0,0,https://x.com/IKN0WIL0V3U/status/1855963546737360990,1425406297776615427,IKN0WIL0V3U
1855884405480227210,Mon Nov 11 08:04:57 +0000 2024,0,Запрос с неба хорошего урожая и к человеку в отношении его жены за тот же __ ▬ايكار▬ ◗A17◖ __ IkN,1855884405480227210,,,ru,,0,0,0,https://x.com/Wesley536313048/status/1855884405480227210,1841131982996086784,Wesley536313048
1855867344150814836,Mon Nov 11 06:57:09 +0000 2024,0,Tapi Era pak SBY msih aman ini makin ksni Indonesia kek mau Collab mana bangun IKN dah ambruk nii negara ekonomi jelek banget,1855867344150814836,,,in,,0,0,0,https://x.com/Renjunanita/status/1855867344150814836,1610225356069564416,Renjunanita
1855965766379528356,Mon Nov 11 13:28:15 +0000 2024,0,Pembangunan IKN Akan Terus Dilanjutkan Hingga Tuntas https://t.co/kuaqXjJL5T,1855965766379528356,https://pbs.twimg.com/media/GcG3BMiaEAAxdHH.jpg,,in,Papua Barat,0,0,0,https://x.com/NabilaKeisha7/status/1855965766379528356,1358952377609408513,NabilaKeisha7
1855878427611648489,Mon Nov 11 07:41:12 +0000 2024,0,IKN yang dimaksud ini Ibukota Kumadai Nusantara 'kan? (tolong jawab iya).,1855878427611648489,,,in,ROLEPLAY PURPOSE ONLY.,0,2,1,https://x.com/RAVENLEGANT/status/1855878427611648489,1293707802863480832,RAVENLEGANT
1855866840985354261,Mon Nov 11 06:55:09 +0000 2024,0,help rt! pls siapapun yg nemuin cheetah lee di toilet terminal ikn pls kindly to dm me,1855866840985354261,,,in,,0,1,0,https://x.com/soulmarklee/status/1855866840985354261,1521701171580137473,soulmarklee
1855939986949890510,Mon Nov 11 11:45:49 +0000 2024,16,A very good deal for $AE.v,1855939986949890510,,,en,South America,0,2,1,https://x.com/Mark_IKN/status/1855939986949890510,1627835325635592193,Mark_IKN
1855863024219017522,Mon Nov 11 06:39:59 +0000 2024,0,info slot tim hore launching kampus 6 ikn,1855863024219017522,,,in,SUB - IDN,0,1,0,https://x.com/jametsurabaya/status/1855863024219017522,1131570343515004929,jametsurabaya
1855780531264466956,Mon Nov 11 01:12:12 +0000 2024,0,あとオレkissも踊らないならいちいたセトリ入れなくていいから,1855780531264466956,,,ja,,0,0,0,https://x.com/sato_ikn/status/1855780531264466956,1801627636701270017,sato_ikn
1855881628180181333,Mon Nov 11 07:53:55 +0000 2024,0,Misalnya IKN,1855881628180181333,,,in,di dalam Kulkas Nugget,0,0,0,https://x.com/lahmiacx/status/1855881628180181333,1426289029444620291,lahmiacx
1855938962839437435,Mon Nov 11 11:41:45 +0000 2024,9,노래하는군인귀깨물면어떻게됨 https://t.co/5kcxuMePAB,1855938962839437435,https://pbs.twimg.com/tweet_video_thumb/GcGHIlQa8AAihSf.jpg,,ko,김재환일병마음속,0,0,6,https://x.com/ikn0wmystar/status/1855938962839437435,1353361107436486656,ikn0wmystar
1855872412505800934,Mon Nov 11 07:17:18 +0000 2024,3,なにをどうしろと？？？？ https://t.co/H1J3Ur09hv,1855872412505800934,https://pbs.twimg.com/media/GcFiHtyaYAAsg8E.jpg,,ja,,0,0,0,https://x.com/shrshrshr_ikn/status/1855872412505800934,1740987236794183680,shrshrshr_ikn
1855895822669631887,Mon Nov 11 08:50:19 +0000 2024,0,Buruan pindah ke IKN gih!,1855895822669631887,,,in,"Semarang, Indonesia Raya",0,0,0,https://x.com/DanangNugroho/status/1855895822669631887,53341845,DanangNugroho
1855880216285270502,Mon Nov 11 07:48:18 +0000 2024,1,Rempang PIK2 BSD IKN tinggal kenangan???,1855880216285270502,,,in,"Jakarta, Indonesia",0,0,0,https://x.com/raden_diky16695/status/1855880216285270502,1732574106745532416,raden_diky16695
1855945432410763568,Mon Nov 11 12:07:27 +0000 2024,17,요기 가성 애드립 음 왔다갔다 넘나드는 부분 부드러움 https://t.co/wQ7ErmsUxP,1855945432410763568,https://pbs.twimg.com/amplify_video_thumb/1855945372600008704/img/lD4_zGhI0ECrUrX7.jpg,,ko,김재환일병마음속,0,0,5,https://x.com/ikn0wmystar/status/1855945432410763568,1353361107436486656,ikn0wmystar
1855953387906302195,Mon Nov 11 12:39:04 +0000 2024,10,The market knew. So here's me trying to think of something diplomatic to say about $ARIC.v and...yes there's a good hit in there. And yes it's only one of the targets. And yes plenty of gold in that one zone there. And yes it's not an expensive stock not so much downside.,1855953387906302195,,,en,South America,0,2,1,https://x.com/Mark_IKN/status/1855953387906302195,1627835325635592193,Mark_IKN
1855935143074238769,Mon Nov 11 11:26:34 +0000 2024,0,IKN apa kabar?,1855935143074238769,,,in,,0,0,0,https://x.com/irenejuliency/status/1855935143074238769,91123417,irenejuliency
1855880777927647393,Mon Nov 11 07:50:32 +0000 2024,0,ntar pas landing di IKN diputerin lagunya nct127 yang walk ,1855880777927647393,,,in,"127° 1' 28.6032"" E",0,0,0,https://x.com/miupeachybomb/status/1855880777927647393,894980090257211392,miupeachybomb
1855857385275068479,Mon Nov 11 06:17:35 +0000 2024,1,Berita selengkapnya : https://t.co/y0J4fXtYGJ #dpr #mpr #otorita #ikn #sepaku #kaltim #kalimantan https://t.co/8xFo1Tg5k5,1855857385275068479,https://pbs.twimg.com/media/GcFUc5MagAAjpe3.jpg,,in,,0,0,0,https://x.com/fakta_rakyat/status/1855857385275068479,1744160495173820416,fakta_rakyat
1855934897267061128,Mon Nov 11 11:25:35 +0000 2024,0,お土産の金額が旅行費用全体の4割くらいなのバグかな,1855934897267061128,,,ja,年下のお姉ちゃん（18）,0,0,0,https://x.com/_ikn0w/status/1855934897267061128,911819357952417792,_ikn0w
1855940754616754315,Mon Nov 11 11:48:52 +0000 2024,0,Kenapa nggak dibuka di Ikn sekalian?,1855940754616754315,,,in,,0,0,0,https://x.com/tripancabotol/status/1855940754616754315,804009987752067072,tripancabotol
1855915443195924896,Mon Nov 11 10:08:17 +0000 2024,0,INI APASE terus bedanya sama polisi apaan? bedanya sama lembaga hukum apaan? they just doing random pdhl sdh ada lembaga yang job desc nya kayak gini. woi wapres lu mah mending mikir ikn noh mau diapain ngapain malah bikin proker kayak bisa lpj an aja.,1855915443195924896,,,in,,0,1,0,https://x.com/oatmuilk/status/1855915443195924896,3267105902,oatmuilk
1855781976013480393,Mon Nov 11 01:17:56 +0000 2024,2,Miris..!! Ini mah mengemis nama nya.. Tentu ada syaratnya diminta oleh Tiongkok?? Rempang PIK 2 dan BSD Atau IKN Dibalik deal deal ini..?? PARADOX #RezimMaling #DinastiMalingJokowi #GibranBencanaNasional https://t.co/xNEm0z8sRI,1855781976013480393,https://pbs.twimg.com/media/GcEP3ePaMAAcMEv.jpg,,in,"Соловецкий район, Архангельска",0,0,1,https://x.com/BeYumoi/status/1855781976013480393,1603651337396555777,BeYumoi
1855793761277911210,Mon Nov 11 02:04:46 +0000 2024,1,baiknya IKN pakai wahana TTD (Transportasi Tenaga Dalam) saja warisan leluhur nan adiluhung... hemat energi bebas polusi!,1855793761277911210,,,in,jakarta selatan,0,0,0,https://x.com/cinggaro/status/1855793761277911210,631705596,cinggaro
1855780351794360760,Mon Nov 11 01:11:29 +0000 2024,0,Cry outやるなら踊れよ,1855780351794360760,,,ja,,0,0,0,https://x.com/sato_ikn/status/1855780351794360760,1801627636701270017,sato_ikn
1855850815522734544,Mon Nov 11 05:51:29 +0000 2024,0,cuu boneka cheetah lee w ilang pas ke ikn anjj terkutuk,1855850815522734544,,,in,,0,3,0,https://x.com/soulmarklee/status/1855850815522734544,1521701171580137473,soulmarklee
1855780449840476340,Mon Nov 11 01:11:52 +0000 2024,0,去年も暴れて脱いで破って ってなってたけどそんなの求めてないんだわ,1855780449840476340,,,ja,,0,0,0,https://x.com/sato_ikn/status/1855780449840476340,1801627636701270017,sato_ikn
1855864207952298015,Mon Nov 11 06:44:42 +0000 2024,0,Emang bener ya kalo di ikn banyak TKA (China)? Tetangga gue kerja proyek gitu dan bln kmrn abis tugas di ikn infonya si visa mereka visa wisata,1855864207952298015,,,in,"Purwokerto Selatan, Indonesia",0,0,0,https://x.com/ecaseptiani/status/1855864207952298015,469177276,ecaseptiani
1855868723355365455,Mon Nov 11 07:02:38 +0000 2024,0,Stop IKN then...if you dare,1855868723355365455,,,en,Your Soul,0,0,0,https://x.com/DudyDam__/status/1855868723355365455,1765222836531302400,DudyDam__
1855881272389955694,Mon Nov 11 07:52:30 +0000 2024,3,President Prabowo Subianto s stance on Indonesia s new capital project Nusantara (IKN) has sparked curiosity. With Prabowo pushing major initiatives like free nutritious meals and large-scale food estates-,1855881272389955694,,,en,"Jakarta Capital Region, Indone",0,1,0,https://x.com/expatlifeindo/status/1855881272389955694,1287419705007857665,expatlifeindo
1855843987539808721,Mon Nov 11 05:24:21 +0000 2024,0,Apakah Jokowi peduli dengan revolusi mentalnya?yg dia peduliin ikn ga diusut dan magkrak,1855843987539808721,,,in,Indonesia,0,0,0,https://x.com/HerdiantoD47212/status/1855843987539808721,1723028180859330562,HerdiantoD47212
1855860384483405896,Mon Nov 11 06:29:30 +0000 2024,0,Seru baca reply nya,1855860384483405896,,,in,Indonesia,0,0,0,https://x.com/delphinus_ikn/status/1855860384483405896,1827796050620686337,delphinus_ikn
1855910468097106204,Mon Nov 11 09:48:31 +0000 2024,35,누누이말하는건데재환이인사할때 눈맞추면서인사하는거좋아해 https://t.co/zgO9u34wNZ,1855910468097106204,https://pbs.twimg.com/ext_tw_video_thumb/1855837036600864769/pu/img/WV3D2khTzmSUsRAt.jpg,,ko,김재환일병마음속,0,0,13,https://x.com/ikn0wmystar/status/1855910468097106204,1353361107436486656,ikn0wmystar
1855830994777260080,Mon Nov 11 04:32:43 +0000 2024,0,US ngasih dana ke IKN terus disitu bikin headquarter nah kalo mau parkir di natuna. Mantep gak tuh. Kita pada wamil ,1855830994777260080,,,in,,0,0,0,https://x.com/heeyima/status/1855830994777260080,163149784,heeyima
1855827647269679339,Mon Nov 11 04:19:25 +0000 2024,7,Hahaha KPK ngga dianggep. Kalimantan banyak raja-raja kecil. Apa karena ini banyak yang bete IKN dibangun di sana. Takut mudah terpantau sama pusat?,1855827647269679339,,,in,,1,1,6,https://x.com/MerrMagda/status/1855827647269679339,849329765790224384,MerrMagda
1855772611617460728,Mon Nov 11 00:40:43 +0000 2024,5,Otorita Ibu Kota Nusantara (OIKN) mengupayakan komersialisasi taksi terbang atau sky taxi sebagai mobilitas cerdas udara di IKN pada Tahun 2029 mendatang. ~N #TaksiTerbang #IKN https://t.co/W59SHmW7J0,1855772611617460728,,,in,Jakarta,6,5,1,https://x.com/kompascom/status/1855772611617460728,23343960,kompascom
1855940161780998402,Mon Nov 11 11:46:30 +0000 2024,13,용안존나잘나서뚫어져라쳐다보다가 앞머리꼬랑지올라간거보고웃음남 https://t.co/OmaDia8qeb,1855940161780998402,https://pbs.twimg.com/media/GcGfvMtbkAA7ti5.jpg,,ko,김재환일병마음속,0,0,1,https://x.com/ikn0wmystar/status/1855940161780998402,1353361107436486656,ikn0wmystar
1855800507765514556,Mon Nov 11 02:31:34 +0000 2024,0,Presiden Prabowo Subianto ingin IKN menjadi pusat Pemerintah paling terlambat 2029 mendatang #IKN https://t.co/IgeSqPtmaP,1855800507765514556,https://pbs.twimg.com/media/GcEguMyaQAAeHzT.jpg,,in,,0,0,0,https://x.com/ezmei18/status/1855800507765514556,1090945928,ezmei18
1855779271979257996,Mon Nov 11 01:07:11 +0000 2024,0,Kondisi terkini rute segmen 5B - Bandara Nusantara #ikn https://t.co/m0iuQKmg4W lewat @YouTube,1855779271979257996,,,in, Indonesia,0,0,0,https://x.com/dellov/status/1855779271979257996,126607693,dellov
1855800541219336388,Mon Nov 11 02:31:42 +0000 2024,0,Sukseskan Pembangunan IKN #IKN https://t.co/PLqELdxOoz,1855800541219336388,https://pbs.twimg.com/media/GcEgv5GaIAA6Hh8.jpg,,in,,0,0,0,https://x.com/ezmei18/status/1855800541219336388,1090945928,ezmei18
1855820817676030145,Mon Nov 11 03:52:17 +0000 2024,1,PILKADA KALTIM DAMAI 2024 Satu Suara Untuk Perubahan WUJUDKAN PILKADA YANG AMAN DAN DAMAI 🇲🇨🇲🇨 #polri #divhumas #poldakaltim #coolingsystem #IKN #ibukotanusantara #Mahakam https://t.co/atmdp0F9qE,1855820817676030145,https://pbs.twimg.com/media/GcEzMsTaAAAVVbv.jpg,,in,"Balikpapan, Indonesia",0,0,0,https://x.com/Poldakaltim/status/1855820817676030145,226140504,Poldakaltim
1855814045674434882,Mon Nov 11 03:25:22 +0000 2024,0,Ayo gapapa deh IKN dulu biar bisa beli rumah,1855814045674434882,,,in,"Pasuruan, Jawa Timur",0,0,0,https://x.com/citraadisini/status/1855814045674434882,1853639108,citraadisini
1855772213317959684,Mon Nov 11 00:39:08 +0000 2024,0,mendengarkan pendapat orang kalimantan tentang IKN ‍↕️,1855772213317959684,,,in,,0,0,0,https://x.com/soulmarklee/status/1855772213317959684,1521701171580137473,soulmarklee
1855745630234407074,Sun Nov 10 22:53:30 +0000 2024,156,Nasib PENELITI makin tidak menentu di dalam BRIN terkait model HOMEBASE ini. Niru-niru IKN yaa. Tanda-tanda keterpurukan riset semakin menuju dasar. @brin_watch https://t.co/JA79mXk2lc,1855745630234407074,https://pbs.twimg.com/media/GcDua4oakAAkO28.jpg,,in,Tangerang Raya,1,11,85,https://x.com/pakmul63/status/1855745630234407074,939330351377162241,pakmul63
1855772389529002456,Mon Nov 11 00:39:50 +0000 2024,0,Kalo gitu sudah betul rencana pindah ke IKN. Telolet.. ,1855772389529002456,,,in,Indonesia,0,0,0,https://x.com/YogaIndera/status/1855772389529002456,2264049960,YogaIndera
1855815261741519309,Mon Nov 11 03:30:12 +0000 2024,0,押し引きの基準ってなんだろうと改めて考えるとよくわかんなくなりますね,1855815261741519309,,,ja,,0,0,0,https://x.com/ikn10699824/status/1855815261741519309,1349056794425847808,ikn10699824
1855776004893282807,Mon Nov 11 00:54:12 +0000 2024,2,Jangan kebanyakan umbar janji Klo IKN mangkrak apa tetap beroperasi ?,1855776004893282807,,,in,"Grindelwald, Switzerland",0,0,1,https://x.com/PenculikBangsat/status/1855776004893282807,164370154,PenculikBangsat
1855812745838670026,Mon Nov 11 03:20:12 +0000 2024,0,먼저 여대였다가 공학으로 전환된 선례가 있어서 힘내셧음 좋것다,1855812745838670026,,,ko,캣올렛 로드리 클레리스 단데이아 제르셰 에르베,0,0,0,https://x.com/IKN0WIL0V3U/status/1855812745838670026,1425406297776615427,IKN0WIL0V3U
1855751420269703340,Sun Nov 10 23:16:31 +0000 2024,0,Jadi IKN tetap mau dilanjut pak?,1855751420269703340,,,in,"Bogor, Jawa Barat",0,0,0,https://x.com/KelabangWillies/status/1855751420269703340,930339896073396224,KelabangWillies
1855778660311351435,Mon Nov 11 01:04:45 +0000 2024,0,Ngemil makanan khas IKN dulu. https://t.co/nuvNrY3sKz,1855778660311351435,https://pbs.twimg.com/media/GcEM16XaAAA8k-U.jpg,,in,,0,0,0,https://x.com/ence_dwi/status/1855778660311351435,111605105,ence_dwi
1855821350914650589,Mon Nov 11 03:54:24 +0000 2024,0,今日も一日 https://t.co/eyMcz8UXNZ,1855821350914650589,https://pbs.twimg.com/media/GcEzrgIaIAA-9rd.jpg,,ja,年下のお姉ちゃん（18）,0,0,0,https://x.com/_ikn0w/status/1855821350914650589,911819357952417792,_ikn0w
1855651044099043587,Sun Nov 10 16:37:39 +0000 2024,0,やっと仕事終わったけど足がだるすぎて動きたくない,1855651044099043587,,,ja,美味しいご飯が無限に食べれるところ,0,0,0,https://x.com/Ikn5Wc/status/1855651044099043587,1194246722085457920,Ikn5Wc
1855818302746189984,Mon Nov 11 03:42:17 +0000 2024,0,Tapi tidak ada pembicaraan soal Investasi untuk IKN. ,1855818302746189984,,,in,"Central Region, Singapore",0,0,0,https://x.com/DindaLaw88/status/1855818302746189984,1731115890815664128,DindaLaw88
1855848111694045365,Mon Nov 11 05:40:44 +0000 2024,39,군인 애드립 미쳣어 https://t.co/zZw5BuiplY,1855848111694045365,https://pbs.twimg.com/amplify_video_thumb/1855848038964817920/img/1m7u7q6Xd9MMvVKU.jpg,,ko,김재환일병마음속,1,0,25,https://x.com/ikn0wmystar/status/1855848111694045365,1353361107436486656,ikn0wmystar
1855874608265941216,Mon Nov 11 07:26:01 +0000 2024,0,⠀Thanksgiving di IKN. Bersyukur atas jasa-jasa Pak Jkw. Terima kasih Bapak. ,1855874608265941216,,,in,"Kumadai, C-10. 1.851💎",0,0,0,https://x.com/Racornteur/status/1855874608265941216,1207195507749048320,Racornteur
1855769329176084920,Mon Nov 11 00:27:41 +0000 2024,0,DIBIKIN TAKJUB‼️Delegasi Sarawak-Malaysia Kunjungi IKN Membuatnya Terher... https://t.co/ImslUgGAat lewat @YouTube,1855769329176084920,,,in, Indonesia,0,0,0,https://x.com/dellov/status/1855769329176084920,126607693,dellov
1855769819649613944,Mon Nov 11 00:29:38 +0000 2024,0,Delegasi Jepang Kunjungi Sejumlah Proyek Pembangunan IKN Nusantara https://t.co/u7VP8LFmz7 lewat @YouTube,1855769819649613944,,,in, Indonesia,0,0,0,https://x.com/dellov/status/1855769819649613944,126607693,dellov
1855851231975219615,Mon Nov 11 05:53:08 +0000 2024,27,태극기인이어 끼고 애국가 부르는 것도 머지않아 곧 볼거같아서 떨ㄹㅔ ️ https://t.co/TEzor2prJg,1855851231975219615,https://pbs.twimg.com/media/GcFO27SaUAAfMH9.jpg,,ko,김재환일병마음속,0,0,7,https://x.com/ikn0wmystar/status/1855851231975219615,1353361107436486656,ikn0wmystar
1855588430605873158,Sun Nov 10 12:28:51 +0000 2024,0,天王星、生命存在の可能性　衛星ミランダに「海洋世界があるかもしれない。興奮します」 米大学で研究(よろず～ニュース) https://t.co/zKH2QNAK4C,1855588430605873158,,,ja,,0,0,0,https://x.com/gIKN2NAjl8129zN/status/1855588430605873158,1449357844650741761,gIKN2NAjl8129zN
1855806201168322876,Mon Nov 11 02:54:12 +0000 2024,0,붐업,1855806201168322876,,,ko,캣올렛 로드리 클레리스 단데이아 제르셰 에르베,0,0,0,https://x.com/IKN0WIL0V3U/status/1855806201168322876,1425406297776615427,IKN0WIL0V3U
1855809032717799661,Mon Nov 11 03:05:27 +0000 2024,2,あー そのとおりだ ,1855809032717799661,,,ja,,0,0,0,https://x.com/bOLGWIknIk18375/status/1855809032717799661,1731287080146464768,bOLGWIknIk18375
1855834254120505443,Mon Nov 11 04:45:40 +0000 2024,4,anak bio sehari gak goreng pembangunan ikn sama biodiversitas pantat kami langsung korengan... saat pdb kami senggol... saat kuliah tamu KAMI SENGGOL JUGA...,1855834254120505443,,,in,gausah soasik ,0,0,1,https://x.com/pandanberbuah/status/1855834254120505443,1654124969348186114,pandanberbuah
1855792531973497119,Mon Nov 11 01:59:53 +0000 2024,0,knp org org ps denger kalimantan tuh langsung nyebut ikn si???,1855792531973497119,,,in,⩩ — aespa è la mia casa ๋࣭ ⭑⚝,0,0,0,https://x.com/yokidsh/status/1855792531973497119,1450405070957277185,yokidsh
1855660767275581730,Sun Nov 10 17:16:18 +0000 2024,21,olur olmadik zamanlarda olur olmadik insanlari ozleme isi,1855660767275581730,,,tr,,0,0,0,https://x.com/ikn0vvth3end/status/1855660767275581730,1744295307150508032,ikn0vvth3end
1855626786744508547,Sun Nov 10 15:01:16 +0000 2024,3,#モナメシ チョコレートのシフォンケーキ https://t.co/dSjCBtYQhV,1855626786744508547,https://pbs.twimg.com/media/GcCCuW5XAAAuVEO.jpg,,ja,日本,0,0,0,https://x.com/Lmm4wIKN6tAeqfI/status/1855626786744508547,3180737186,Lmm4wIKN6tAeqfI
1855630354532778248,Sun Nov 10 15:15:27 +0000 2024,4,#モナメシ ナッツとドライフルーツ山盛りのフロランタン https://t.co/lKCcDBiYE2,1855630354532778248,https://pbs.twimg.com/media/GcCF99KWMAABwJS.jpg,,ja,日本,0,0,0,https://x.com/Lmm4wIKN6tAeqfI/status/1855630354532778248,3180737186,Lmm4wIKN6tAeqfI
1855805335346594266,Mon Nov 11 02:50:45 +0000 2024,1,베타베이트 좋져... 그거 쓰는데 많이 쓰면 안 된대서 일주일 딱 쓰고 다른 약으로 넘어갓어요,1855805335346594266,,,ko,캣올렛 로드리 클레리스 단데이아 제르셰 에르베,0,0,0,https://x.com/IKN0WIL0V3U/status/1855805335346594266,1425406297776615427,IKN0WIL0V3U
1855628649732755942,Sun Nov 10 15:08:40 +0000 2024,1,全然ええよ https://t.co/drNXmAdHVf,1855628649732755942,https://pbs.twimg.com/media/GcCEa9vXkAAmEl-.jpg,,ja,,0,0,0,https://x.com/ikn0921/status/1855628649732755942,1817001275193720834,ikn0921
1855655014951428471,Sun Nov 10 16:53:26 +0000 2024,5,Neenga vena parunga after kanguva release trackers hate reviewers ellam epdiyavathu negative va sollanumnu. Frame irutta iruku plane perusa iruku movie chinnatha iruku orae action na iruku antha kalathula manusanga dress illama irunthanga vaanam romba irutta irukunu varuvanga.,1855655014951428471,,,et,,0,1,3,https://x.com/iKN_1205/status/1855655014951428471,802132735276052480,iKN_1205
1855747907234013250,Sun Nov 10 23:02:33 +0000 2024,7,Gメダル。なるほど ということは安いジェネシス確保して分解した方がいい可能性があるってことすね。 #XENO,1855747907234013250,,,ja,,0,1,0,https://x.com/2qUl7gaIknGs0f2/status/1855747907234013250,1512630444910542852,2qUl7gaIknGs0f2
1855792860920213627,Mon Nov 11 02:14:28 +0000 2024,167,@txtfromIR Bersama AS Indonesia menandatangani Indo-Pasific Treaty Organization atau IPTO. HQnya di IKN. Base AL/AU nya ada di Natuna. Dan aku pun terbangun lalu bersiap bekerja.,1855796203700764808,,txtfromIR,in,,0,2,13,https://x.com/tonjolanbakat/status/1855796203700764808,1570803711336943617,tonjolanbakat
1855624726489731440,Sun Nov 10 14:53:05 +0000 2024,3,#モナメシ あんことアイスのホットケーキ https://t.co/AGS5CleTEY,1855624726489731440,https://pbs.twimg.com/media/GcCA2X6WQAAEPy6.jpg,,ja,日本,0,0,0,https://x.com/Lmm4wIKN6tAeqfI/status/1855624726489731440,3180737186,Lmm4wIKN6tAeqfI
1855624052863594629,Sun Nov 10 14:50:24 +0000 2024,0,Gedung Tertinggi di Asia tenggara akan di bangun di IKN Nusantara https://t.co/Xs3kv4S7yw lewat @YouTube,1855624052863594629,,,in, Indonesia,0,0,0,https://x.com/dellov/status/1855624052863594629,126607693,dellov
1855783319205757206,Mon Nov 11 02:34:25 +0000 2024,4,@hellrmdn Buat pondasi bedeng IKN,1855801225293533244,,hellrmdn,in,,0,0,0,https://x.com/MiskinTV_/status/1855801225293533244,1437750326707191812,MiskinTV_
1855846784230478312,Mon Nov 11 05:35:27 +0000 2024,29,반질반질꿀바른세상에서제일예쁜내감자 https://t.co/oo9SfSwfHn,1855846784230478312,https://pbs.twimg.com/media/GcFKz-mbEAAK9rP.jpg,,ko,김재환일병마음속,0,0,18,https://x.com/ikn0wmystar/status/1855846784230478312,1353361107436486656,ikn0wmystar
1855753881936089285,Sun Nov 10 23:26:18 +0000 2024,0,Kenapa di Jakarta tidak ada Demo???Suapaya Lari ke IKN Jokowi Unggah Momen Ajak Jan Ethes dan La Lembah Jalan-jalan Naik MRT https://t.co/DPXdvzoZHW,1855753881936089285,,,in,"Jawa Tengah,Indonesia",0,0,0,https://x.com/SuyadiPatmo/status/1855753881936089285,2397255536,SuyadiPatmo
1855740846156743073,Sun Nov 10 22:34:30 +0000 2024,1,FFさんおはよ！ 今日からまた学校で今週も小テスト多いけど頑張る!FFさんも無理なく頑張ろうね!ᐡ ̳ᴗ ̫ ᴗ ̳ᐡ,1855740846156743073,,,ja,,0,0,0,https://x.com/kgguuKcIkn46744/status/1855740846156743073,1640139860030918656,kgguuKcIkn46744
1855820478327460188,Mon Nov 11 03:50:56 +0000 2024,1,あ、よかった モヤモヤしてたんだよね,1855820478327460188,,,ja,,0,0,0,https://x.com/bOLGWIknIk18375/status/1855820478327460188,1731287080146464768,bOLGWIknIk18375
1855775083719205078,Mon Nov 11 00:50:33 +0000 2024,1,Semoga ini bukan IMAJINASI!!! Ganti Rugi masyarakat sekitar IKN sudah beres????,1855775083719205078,,,in,,0,0,1,https://x.com/_riverheaven/status/1855775083719205078,975389335775199232,_riverheaven
1855819951258611734,Mon Nov 11 03:48:50 +0000 2024,0,힘내요 서명도햇어요,1855819951258611734,,,ko,캣올렛 로드리 클레리스 단데이아 제르셰 에르베,0,0,0,https://x.com/IKN0WIL0V3U/status/1855819951258611734,1425406297776615427,IKN0WIL0V3U
1855629670097842327,Sun Nov 10 15:12:43 +0000 2024,1,동거관... 겸 자신만의 앨리스를 지키는 매드해터 같은 거죠,1855629670097842327,,,ko,캣올렛 로드리 클레리스 단데이아 제르셰 에르베,0,0,0,https://x.com/IKN0WIL0V3U/status/1855629670097842327,1425406297776615427,IKN0WIL0V3U
